        ID,DATUM   ,MELDING                                                                         ,HARVESTSESSIONID,TIJD    ,HARVESTMAP
 222066763,20181212,ZMA.INS.1349931_1 Description does not exist                                    ,       222058042,20:23:26,Onbekende harvestsource
 222066632,20181212,ZMA.INS.1349995_1 Description does not exist                                    ,       222058042,20:23:00,Onbekende harvestsource
 222066629,20181212,ZMA.INS.1349970_1 Description does not exist                                    ,       222058042,20:22:59,Onbekende harvestsource
 222066626,20181212,ZMA.INS.1349978_1 Description does not exist                                    ,       222058042,20:22:59,Onbekende harvestsource
 222066625,20181212,ZMA.INS.1349722_1 Description does not exist                                    ,       222058042,20:22:58,Onbekende harvestsource
 222066624,20181212,ZMA.INS.1350062_1 Description does not exist                                    ,       222058042,20:22:58,Onbekende harvestsource
 222066496,20181212,RMNH.INS.1053357_1 Description does not exist                                   ,       222058042,20:22:33,Onbekende harvestsource
 222066495,20181212,RMNH.INS.1053467_1 Description does not exist                                   ,       222058042,20:22:33,Onbekende harvestsource
 222066494,20181212,RMNH.INS.1053418_1 Description does not exist                                   ,       222058042,20:22:32,Onbekende harvestsource
 222066493,20181212,RMNH.INS.1053324_1 Description does not exist                                   ,       222058042,20:22:32,Onbekende harvestsource
 222066492,20181212,RMNH.INS.1053492_1 Description does not exist                                   ,       222058042,20:22:32,Onbekende harvestsource
 222066416,20181212,RMNH.INS.1053463_1 Description does not exist                                   ,       222058042,20:22:22,Onbekende harvestsource
 222066415,20181212,RMNH.INS.1053349_1 Description does not exist                                   ,       222058042,20:22:22,Onbekende harvestsource
 222066414,20181212,RMNH.INS.1053448_1 Description does not exist                                   ,       222058042,20:22:21,Onbekende harvestsource
 222066413,20181212,RMNH.INS.1053524_1 Description does not exist                                   ,       222058042,20:22:21,Onbekende harvestsource
 222066412,20181212,RMNH.INS.1053365_1 Description does not exist                                   ,       222058042,20:22:21,Onbekende harvestsource
 222066336,20181212,RMNH.INS.1053519_1 Description does not exist                                   ,       222058042,20:22:11,Onbekende harvestsource
 222066335,20181212,RMNH.INS.1053309_1 Description does not exist                                   ,       222058042,20:22:10,Onbekende harvestsource
 222066334,20181212,RMNH.INS.1053363_1 Description does not exist                                   ,       222058042,20:22:10,Onbekende harvestsource
 222066333,20181212,RMNH.INS.1053424_1 Description does not exist                                   ,       222058042,20:22:10,Onbekende harvestsource
 222066332,20181212,RMNH.INS.1053505_1 Description does not exist                                   ,       222058042,20:22:10,Onbekende harvestsource
 222066221,20181212,ZMA.INS.1349638_1 Description does not exist                                    ,       222058042,20:21:49,Onbekende harvestsource
 222066219,20181212,ZMA.INS.1349551_1 Description does not exist                                    ,       222058042,20:21:49,Onbekende harvestsource
 222066218,20181212,ZMA.INS.1349695_1 Description does not exist                                    ,       222058042,20:21:49,Onbekende harvestsource
 222066217,20181212,RMNH.INS.1053242_1 Description does not exist                                   ,       222058042,20:21:48,Onbekende harvestsource
 222066216,20181212,RMNH.INS.1053195_1 Description does not exist                                   ,       222058042,20:21:48,Onbekende harvestsource
 222066100,20181212,RMNH.INS.1053150_1 Description does not exist                                   ,       222058042,20:21:26,Onbekende harvestsource
 222066099,20181212,RMNH.INS.1053175_1 Description does not exist                                   ,       222058042,20:21:26,Onbekende harvestsource
 222066096,20181212,RMNH.INS.1053149_1 Description does not exist                                   ,       222058042,20:21:25,Onbekende harvestsource
 222066093,20181212,RMNH.INS.1053198_1 Description does not exist                                   ,       222058042,20:21:24,Onbekende harvestsource
 222066090,20181212,RMNH.INS.1053176_1 Description does not exist                                   ,       222058042,20:21:24,Onbekende harvestsource
 222065945,20181212,ZMA.INS.1349645_1 Description does not exist                                    ,       222058042,20:20:53,Onbekende harvestsource
 222065942,20181212,RMNH.INS.1053276_1 Description does not exist                                   ,       222058042,20:20:52,Onbekende harvestsource
 222065941,20181212,ZMA.INS.1349717_1 Description does not exist                                    ,       222058042,20:20:52,Onbekende harvestsource
 222065940,20181212,RMNH.INS.1053207_1 Description does not exist                                   ,       222058042,20:20:52,Onbekende harvestsource
 222065938,20181212,ZMA.INS.1349676_1 Description does not exist                                    ,       222058042,20:20:51,Onbekende harvestsource
 222065794,20181212,ZMA.INS.1349653_1 Description does not exist                                    ,       222058042,20:20:21,Onbekende harvestsource
 222065793,20181212,ZMA.INS.1349669_1 Description does not exist                                    ,       222058042,20:20:21,Onbekende harvestsource
 222065792,20181212,RMNH.INS.1053270_1 Description does not exist                                   ,       222058042,20:20:20,Onbekende harvestsource
 222065791,20181212,ZMA.INS.1349620_1 Description does not exist                                    ,       222058042,20:20:20,Onbekende harvestsource
 222065790,20181212,RMNH.INS.1053286_1 Description does not exist                                   ,       222058042,20:20:20,Onbekende harvestsource
 222065667,20181212,RMNH.INS.1053376_1 Description does not exist                                   ,       222058042,20:19:56,Onbekende harvestsource
 222065666,20181212,RMNH.INS.1053108_1 Description does not exist                                   ,       222058042,20:19:56,Onbekende harvestsource
 222065665,20181212,ZMA.INS.1349313_1 Description does not exist                                    ,       222058042,20:19:55,Onbekende harvestsource
 222065664,20181212,ZMA.INS.1349319_1 Description does not exist                                    ,       222058042,20:19:55,Onbekende harvestsource
 222065663,20181212,ZMA.INS.1349412_1 Description does not exist                                    ,       222058042,20:19:55,Onbekende harvestsource
 222065570,20181212,RMNH.INS.1053044_1 Description does not exist                                   ,       222058042,20:19:40,Onbekende harvestsource
 222065568,20181212,ZMA.INS.1349409_1 Description does not exist                                    ,       222058042,20:19:39,Onbekende harvestsource
 222065567,20181212,RMNH.INS.1053107_1 Description does not exist                                   ,       222058042,20:19:39,Onbekende harvestsource
 222065566,20181212,ZMA.INS.1349321_1 Description does not exist                                    ,       222058042,20:19:39,Onbekende harvestsource
 222065565,20181212,ZMA.INS.1348913_1 Description does not exist                                    ,       222058042,20:19:39,Onbekende harvestsource
 222065463,20181212,ZMA.INS.1349429_1 Description does not exist                                    ,       222058042,20:19:21,Onbekende harvestsource
 222065461,20181212,ZMA.INS.1349399_1 Description does not exist                                    ,       222058042,20:19:21,Onbekende harvestsource
 222065460,20181212,ZMA.INS.1349489_1 Description does not exist                                    ,       222058042,20:19:21,Onbekende harvestsource
 222065459,20181212,ZMA.INS.1349448_1 Description does not exist                                    ,       222058042,20:19:21,Onbekende harvestsource
 222065458,20181212,ZMA.INS.1349376_1 Description does not exist                                    ,       222058042,20:19:20,Onbekende harvestsource
 222065371,20181212,ZMA.INS.1349258_1 Description does not exist                                    ,       222058042,20:19:06,Onbekende harvestsource
 222065370,20181212,ZMA.INS.1349443_1 Description does not exist                                    ,       222058042,20:19:06,Onbekende harvestsource
 222065369,20181212,ZMA.INS.1349481_1 Description does not exist                                    ,       222058042,20:19:06,Onbekende harvestsource
 222065368,20181212,RMNH.INS.1053396_1 Description does not exist                                   ,       222058042,20:19:06,Onbekende harvestsource
 222065367,20181212,ZMA.INS.1349331_1 Description does not exist                                    ,       222058042,20:19:06,Onbekende harvestsource
 222065269,20181212,ZMA.INS.1349435_1 Description does not exist                                    ,       222058042,20:18:49,Onbekende harvestsource
 222065268,20181212,ZMA.INS.1349255_1 Description does not exist                                    ,       222058042,20:18:49,Onbekende harvestsource
 222065267,20181212,ZMA.INS.1349423_1 Description does not exist                                    ,       222058042,20:18:48,Onbekende harvestsource
 222065266,20181212,RMNH.INS.1003418_1 Description does not exist                                   ,       222058042,20:18:48,Onbekende harvestsource
 222065265,20181212,RMNH.INS.1003422_1 Description does not exist                                   ,       222058042,20:18:48,Onbekende harvestsource
 222065161,20181212,RMNH.INS.1053383_1 Description does not exist                                   ,       222058042,20:18:29,Onbekende harvestsource
 222065160,20181212,ZMA.INS.1349479_1 Description does not exist                                    ,       222058042,20:18:29,Onbekende harvestsource
 222065158,20181212,ZMA.INS.1349406_1 Description does not exist                                    ,       222058042,20:18:29,Onbekende harvestsource
 222065157,20181212,ZMA.INS.1349475_1 Description does not exist                                    ,       222058042,20:18:28,Onbekende harvestsource
 222065156,20181212,ZMA.INS.1349358_1 Description does not exist                                    ,       222058042,20:18:28,Onbekende harvestsource
 222065056,20181212,RMNH.INS.1053142_1 Description does not exist                                   ,       222058042,20:18:11,Onbekende harvestsource
 222065054,20181212,ZMA.INS.1349323_1 Description does not exist                                    ,       222058042,20:18:10,Onbekende harvestsource
 222065053,20181212,RMNH.INS.1053389_1 Description does not exist                                   ,       222058042,20:18:10,Onbekende harvestsource
 222065052,20181212,ZMA.INS.1349260_1 Description does not exist                                    ,       222058042,20:18:10,Onbekende harvestsource
 222065051,20181212,ZMA.INS.1349344_1 Description does not exist                                    ,       222058042,20:18:10,Onbekende harvestsource
 222064966,20181212,RMNH.INS.1003245_1 Description does not exist                                   ,       222058042,20:17:57,Onbekende harvestsource
 222064965,20181212,ZMA.INS.1349234_1 Description does not exist                                    ,       222058042,20:17:57,Onbekende harvestsource
 222064964,20181212,ZMA.INS.1349124_1 Description does not exist                                    ,       222058042,20:17:56,Onbekende harvestsource
 222064963,20181212,ZMA.INS.1348897_1 Description does not exist                                    ,       222058042,20:17:56,Onbekende harvestsource
 222064962,20181212,ZMA.INS.1349053_1 Description does not exist                                    ,       222058042,20:17:56,Onbekende harvestsource
 222064886,20181212,ZMA.INS.1349007_1 Description does not exist                                    ,       222058042,20:17:46,Onbekende harvestsource
 222064885,20181212,RMNH.INS.1053015_1 Description does not exist                                   ,       222058042,20:17:46,Onbekende harvestsource
 222064884,20181212,RMNH.INS.1052992_1 Description does not exist                                   ,       222058042,20:17:45,Onbekende harvestsource
 222064883,20181212,ZMA.INS.1348985_1 Description does not exist                                    ,       222058042,20:17:45,Onbekende harvestsource
 222064882,20181212,RMNH.INS.1052982_1 Description does not exist                                   ,       222058042,20:17:45,Onbekende harvestsource
 222064806,20181212,RMNH.INS.1003357_1 Description does not exist                                   ,       222058042,20:17:34,Onbekende harvestsource
 222064805,20181212,ZMA.INS.1348945_1 Description does not exist                                    ,       222058042,20:17:34,Onbekende harvestsource
 222064804,20181212,ZMA.INS.1349093_1 Description does not exist                                    ,       222058042,20:17:34,Onbekende harvestsource
 222064803,20181212,ZMA.INS.1349015_1 Description does not exist                                    ,       222058042,20:17:34,Onbekende harvestsource
 222064802,20181212,RMNH.INS.1003375_1 Description does not exist                                   ,       222058042,20:17:34,Onbekende harvestsource
 222064726,20181212,RMNH.INS.1003252_1 Description does not exist                                   ,       222058042,20:17:23,Onbekende harvestsource
 222064725,20181212,RMNH.INS.1003165_1 Description does not exist                                   ,       222058042,20:17:23,Onbekende harvestsource
 222064724,20181212,ZMA.INS.1349066_1 Description does not exist                                    ,       222058042,20:17:23,Onbekende harvestsource
 222064723,20181212,ZMA.INS.1349086_1 Description does not exist                                    ,       222058042,20:17:23,Onbekende harvestsource
 222064722,20181212,RMNH.INS.1052842_1 Description does not exist                                   ,       222058042,20:17:22,Onbekende harvestsource
 222064646,20181212,ZMA.INS.1349151_1 Description does not exist                                    ,       222058042,20:17:12,Onbekende harvestsource
 222064645,20181212,RMNH.INS.1052869_1 Description does not exist                                   ,       222058042,20:17:11,Onbekende harvestsource
 222064644,20181212,RMNH.INS.1052877_1 Description does not exist                                   ,       222058042,20:17:11,Onbekende harvestsource
 222064643,20181212,ZMA.INS.1348890_1 Description does not exist                                    ,       222058042,20:17:11,Onbekende harvestsource
 222064642,20181212,RMNH.INS.1052996_1 Description does not exist                                   ,       222058042,20:17:11,Onbekende harvestsource
 222064566,20181212,RMNH.INS.1052997_1 Description does not exist                                   ,       222058042,20:17:00,Onbekende harvestsource
 222064565,20181212,ZMA.INS.1349098_1 Description does not exist                                    ,       222058042,20:17:00,Onbekende harvestsource
 222064564,20181212,RMNH.INS.1003293_1 Description does not exist                                   ,       222058042,20:17:00,Onbekende harvestsource
 222064563,20181212,ZMA.INS.1349056_1 Description does not exist                                    ,       222058042,20:17:00,Onbekende harvestsource
 222064562,20181212,ZMA.INS.1348879_1 Description does not exist                                    ,       222058042,20:17:00,Onbekende harvestsource
 222064486,20181212,RMNH.INS.1003351_1 Description does not exist                                   ,       222058042,20:16:49,Onbekende harvestsource
 222064485,20181212,RMNH.INS.1052875_1 Description does not exist                                   ,       222058042,20:16:49,Onbekende harvestsource
 222064484,20181212,ZMA.INS.1348971_1 Description does not exist                                    ,       222058042,20:16:49,Onbekende harvestsource
 222064483,20181212,RMNH.INS.1003366_1 Description does not exist                                   ,       222058042,20:16:49,Onbekende harvestsource
 222064482,20181212,ZMA.INS.1348988_1 Description does not exist                                    ,       222058042,20:16:48,Onbekende harvestsource
 222064406,20181212,RMNH.INS.1003201_1 Description does not exist                                   ,       222058042,20:16:37,Onbekende harvestsource
 222064405,20181212,ZMA.INS.1348977_1 Description does not exist                                    ,       222058042,20:16:37,Onbekende harvestsource
 222064404,20181212,RMNH.INS.1003304_1 Description does not exist                                   ,       222058042,20:16:37,Onbekende harvestsource
 222064403,20181212,RMNH.INS.1003191_1 Description does not exist                                   ,       222058042,20:16:37,Onbekende harvestsource
 222064402,20181212,RMNH.INS.1052923_1 Description does not exist                                   ,       222058042,20:16:36,Onbekende harvestsource
 222064326,20181212,RMNH.INS.1052916_1 Description does not exist                                   ,       222058042,20:16:26,Onbekende harvestsource
 222064325,20181212,RMNH.INS.1053014_1 Description does not exist                                   ,       222058042,20:16:26,Onbekende harvestsource
 222064324,20181212,RMNH.INS.1052935_1 Description does not exist                                   ,       222058042,20:16:26,Onbekende harvestsource
 222064323,20181212,ZMA.INS.1348912_1 Description does not exist                                    ,       222058042,20:16:26,Onbekende harvestsource
 222064322,20181212,RMNH.INS.1052976_1 Description does not exist                                   ,       222058042,20:16:26,Onbekende harvestsource
 222064246,20181212,RMNH.INS.1003328_1 Description does not exist                                   ,       222058042,20:16:15,Onbekende harvestsource
 222064245,20181212,ZMA.INS.1349132_1 Description does not exist                                    ,       222058042,20:16:15,Onbekende harvestsource
 222064244,20181212,ZMA.INS.1348904_1 Description does not exist                                    ,       222058042,20:16:15,Onbekende harvestsource
 222064243,20181212,ZMA.INS.1349170_1 Description does not exist                                    ,       222058042,20:16:14,Onbekende harvestsource
 222064242,20181212,RMNH.INS.1052863_1 Description does not exist                                   ,       222058042,20:16:14,Onbekende harvestsource
 222064166,20181212,RMNH.INS.1052969_1 Description does not exist                                   ,       222058042,20:16:03,Onbekende harvestsource
 222064165,20181212,ZMA.INS.1349134_1 Description does not exist                                    ,       222058042,20:16:03,Onbekende harvestsource
 222064164,20181212,RMNH.INS.1052938_1 Description does not exist                                   ,       222058042,20:16:03,Onbekende harvestsource
 222064163,20181212,RMNH.INS.1003183_1 Description does not exist                                   ,       222058042,20:16:03,Onbekende harvestsource
 222064162,20181212,ZMA.INS.1349099_1 Description does not exist                                    ,       222058042,20:16:03,Onbekende harvestsource
 222064065,20181212,ZMA.INS.1348809_1 Description does not exist                                    ,       222058042,20:15:45,Onbekende harvestsource
 222064064,20181212,ZMA.INS.1348796_1 Description does not exist                                    ,       222058042,20:15:45,Onbekende harvestsource
 222064063,20181212,RMNH.INS.1003114_1 Description does not exist                                   ,       222058042,20:15:45,Onbekende harvestsource
 222064062,20181212,RMNH.INS.1002995_1 Description does not exist                                   ,       222058042,20:15:45,Onbekende harvestsource
 222064061,20181212,ZMA.INS.1348801_1 Description does not exist                                    ,       222058042,20:15:45,Onbekende harvestsource
 222072981,20181212,ZMA.INS.1350943_1 Description does not exist                                    ,       222058042,20:41:40,Onbekende harvestsource
 222072980,20181212,ZMA.INS.1350948_1 Description does not exist                                    ,       222058042,20:41:40,Onbekende harvestsource
 222072944,20181212,ZMA.INS.1350852_1 Description does not exist                                    ,       222058042,20:41:36,Onbekende harvestsource
 222072929,20181212,ZMA.INS.1350831_1 Description does not exist                                    ,       222058042,20:41:34,Onbekende harvestsource
 222072928,20181212,ZMA.INS.1350878_1 Description does not exist                                    ,       222058042,20:41:34,Onbekende harvestsource
 222071256,20181212,ZMA.INS.1350910_1 Description does not exist                                    ,       222058042,20:38:22,Onbekende harvestsource
 222071178,20181212,ZMA.INS.1350967_1 Description does not exist                                    ,       222058042,20:38:13,Onbekende harvestsource
 222071177,20181212,ZMA.INS.1350945_1 Description does not exist                                    ,       222058042,20:38:12,Onbekende harvestsource
 222071176,20181212,ZMA.INS.1350936_1 Description does not exist                                    ,       222058042,20:38:12,Onbekende harvestsource
 222071154,20181212,ZMA.INS.1350957_1 Description does not exist                                    ,       222058042,20:38:10,Onbekende harvestsource
 222069959,20181212,ZMA.INS.1350729_1 Description does not exist                                    ,       222058042,20:35:25,Onbekende harvestsource
 222069951,20181212,ZMA.INS.1350769_1 Description does not exist                                    ,       222058042,20:35:23,Onbekende harvestsource
 222069950,20181212,ZMA.INS.1350722_1 Description does not exist                                    ,       222058042,20:35:23,Onbekende harvestsource
 222069944,20181212,ZMA.INS.1350748_1 Description does not exist                                    ,       222058042,20:35:22,Onbekende harvestsource
 222069937,20181212,ZMA.INS.1350713_1 Description does not exist                                    ,       222058042,20:35:20,Onbekende harvestsource
 222069532,20181212,ZMA.INS.1350802_1 Description does not exist                                    ,       222058042,20:33:37,Onbekende harvestsource
 222069530,20181212,ZMA.INS.1350805_1 Description does not exist                                    ,       222058042,20:33:37,Onbekende harvestsource
 222069528,20181212,ZMA.INS.1350758_1 Description does not exist                                    ,       222058042,20:33:37,Onbekende harvestsource
 222069508,20181212,ZMA.INS.1350777_1 Description does not exist                                    ,       222058042,20:33:32,Onbekende harvestsource
 222069502,20181212,ZMA.INS.1350757_1 Description does not exist                                    ,       222058042,20:33:30,Onbekende harvestsource
 222069352,20181212,RMNH.INS.100001_Reemer2008Publication Description does not exist                ,       222058042,20:33:01,Onbekende harvestsource
 222069351,20181212,RMNH.INS.100022_Reemer2008Publication Description does not exist                ,       222058042,20:33:01,Onbekende harvestsource
 222069350,20181212,RMNH.INS.100003_Reemer_2008_RawData Description does not exist                  ,       222058042,20:33:01,Onbekende harvestsource
 222069349,20181212,RMNH.INS.100023_Reemer2008Publication Description does not exist                ,       222058042,20:33:01,Onbekende harvestsource
 222069348,20181212,RMNH.INS.100014_Reemer2008Publication Description does not exist                ,       222058042,20:33:01,Onbekende harvestsource
 222069169,20181212,ZMA.INS.1350620_1 Description does not exist                                    ,       222058042,20:32:21,Onbekende harvestsource
 222069164,20181212,ZMA.INS.1350519_1 Description does not exist                                    ,       222058042,20:32:20,Onbekende harvestsource
 222069162,20181212,ZMA.INS.1350617_1 Description does not exist                                    ,       222058042,20:32:19,Onbekende harvestsource
 222069161,20181212,ZMA.INS.1350457_1 Description does not exist                                    ,       222058042,20:32:19,Onbekende harvestsource
 222069158,20181212,ZMA.INS.1350551_1 Description does not exist                                    ,       222058042,20:32:18,Onbekende harvestsource
 222068946,20181212,ZMA.INS.1350596_1 Description does not exist                                    ,       222058042,20:31:29,Onbekende harvestsource
 222068945,20181212,ZMA.INS.1350526_1 Description does not exist                                    ,       222058042,20:31:29,Onbekende harvestsource
 222068944,20181212,ZMA.INS.1350585_1 Description does not exist                                    ,       222058042,20:31:29,Onbekende harvestsource
 222068943,20181212,ZMA.INS.1350657_1 Description does not exist                                    ,       222058042,20:31:28,Onbekende harvestsource
 222068931,20181212,ZMA.INS.1350513_1 Description does not exist                                    ,       222058042,20:31:25,Onbekende harvestsource
 222068720,20181212,ZMA.INS.1350581_1 Description does not exist                                    ,       222058042,20:30:37,Onbekende harvestsource
 222068719,20181212,ZMA.INS.1350547_1 Description does not exist                                    ,       222058042,20:30:36,Onbekende harvestsource
 222068717,20181212,ZMA.INS.1350491_1 Description does not exist                                    ,       222058042,20:30:36,Onbekende harvestsource
 222068715,20181212,ZMA.INS.1350631_1 Description does not exist                                    ,       222058042,20:30:36,Onbekende harvestsource
 222068714,20181212,ZMA.INS.1350706_1 Description does not exist                                    ,       222058042,20:30:35,Onbekende harvestsource
 222068490,20181212,ZMA.INS.1350675_1 Description does not exist                                    ,       222058042,20:29:43,Onbekende harvestsource
 222068483,20181212,ZMA.INS.1350678_1 Description does not exist                                    ,       222058042,20:29:41,Onbekende harvestsource
 222068481,20181212,ZMA.INS.1350594_1 Description does not exist                                    ,       222058042,20:29:41,Onbekende harvestsource
 222068477,20181212,ZMA.INS.1350542_1 Description does not exist                                    ,       222058042,20:29:40,Onbekende harvestsource
 222068474,20181212,ZMA.INS.1350469_1 Description does not exist                                    ,       222058042,20:29:39,Onbekende harvestsource
 222068374,20181212,ZMA.INS.1350303_1 Description does not exist                                    ,       222058042,20:29:22,Onbekende harvestsource
 222068373,20181212,ZMA.INS.1350140_1 Description does not exist                                    ,       222058042,20:29:22,Onbekende harvestsource
 222068372,20181212,ZMA.INS.1350236_1 Description does not exist                                    ,       222058042,20:29:22,Onbekende harvestsource
 222068371,20181212,ZMA.INS.1350212_1 Description does not exist                                    ,       222058042,20:29:22,Onbekende harvestsource
 222068370,20181212,ZMA.INS.1350227_1 Description does not exist                                    ,       222058042,20:29:22,Onbekende harvestsource
 222068293,20181212,ZMA.INS.1350387_1 Description does not exist                                    ,       222058042,20:29:11,Onbekende harvestsource
 222068292,20181212,ZMA.INS.1350354_1 Description does not exist                                    ,       222058042,20:29:10,Onbekende harvestsource
 222068291,20181212,ZMA.INS.1350198_1 Description does not exist                                    ,       222058042,20:29:10,Onbekende harvestsource
 222068290,20181212,ZMA.INS.1350298_1 Description does not exist                                    ,       222058042,20:29:10,Onbekende harvestsource
 222068289,20181212,ZMA.INS.1350388_1 Description does not exist                                    ,       222058042,20:29:10,Onbekende harvestsource
 222068213,20181212,ZMA.INS.1350328_1 Description does not exist                                    ,       222058042,20:28:59,Onbekende harvestsource
 222068212,20181212,ZMA.INS.1350341_1 Description does not exist                                    ,       222058042,20:28:59,Onbekende harvestsource
 222068211,20181212,ZMA.INS.1350142_1 Description does not exist                                    ,       222058042,20:28:59,Onbekende harvestsource
 222068210,20181212,ZMA.INS.1350365_1 Description does not exist                                    ,       222058042,20:28:59,Onbekende harvestsource
 222068209,20181212,ZMA.INS.1350335_1 Description does not exist                                    ,       222058042,20:28:59,Onbekende harvestsource
 222067957,20181212,RMNH.INS.1053709_1 Description does not exist                                   ,       222058042,20:27:58,Onbekende harvestsource
 222067929,20181212,RMNH.INS.1053732_1 Description does not exist                                   ,       222058042,20:27:50,Onbekende harvestsource
 222067924,20181212,RMNH.INS.1053766_1 Description does not exist                                   ,       222058042,20:27:49,Onbekende harvestsource
 222067915,20181212,RMNH.INS.1053729_1 Description does not exist                                   ,       222058042,20:27:46,Onbekende harvestsource
 222067912,20181212,RMNH.INS.1053771_1 Description does not exist                                   ,       222058042,20:27:46,Onbekende harvestsource
 222067566,20181212,RMNH.INS.1053670_1 Description does not exist                                   ,       222058042,20:26:19,Onbekende harvestsource
 222067565,20181212,RMNH.INS.1053533_1 Description does not exist                                   ,       222058042,20:26:18,Onbekende harvestsource
 222067564,20181212,RMNH.INS.1053592_1 Description does not exist                                   ,       222058042,20:26:18,Onbekende harvestsource
 222067563,20181212,RMNH.INS.1053677_1 Description does not exist                                   ,       222058042,20:26:18,Onbekende harvestsource
 222067562,20181212,RMNH.INS.1053619_1 Description does not exist                                   ,       222058042,20:26:18,Onbekende harvestsource
 222067392,20181212,RMNH.INS.1053653_1 Description does not exist                                   ,       222058042,20:25:40,Onbekende harvestsource
 222067391,20181212,RMNH.INS.1053636_1 Description does not exist                                   ,       222058042,20:25:40,Onbekende harvestsource
 222067388,20181212,RMNH.INS.1053587_1 Description does not exist                                   ,       222058042,20:25:39,Onbekende harvestsource
 222067387,20181212,RMNH.INS.1053561_1 Description does not exist                                   ,       222058042,20:25:39,Onbekende harvestsource
 222067385,20181212,RMNH.INS.1053540_1 Description does not exist                                   ,       222058042,20:25:39,Onbekende harvestsource
 222067219,20181212,ZMA.INS.1349841_1 Description does not exist                                    ,       222058042,20:25:02,Onbekende harvestsource
 222067218,20181212,ZMA.INS.1349783_1 Description does not exist                                    ,       222058042,20:25:02,Onbekende harvestsource
 222067217,20181212,ZMA.INS.1350089_1 Description does not exist                                    ,       222058042,20:25:02,Onbekende harvestsource
